n,w,time,res
53,47,90644,245
54,47,100639,245
55,47,93004,245
56,47,88818,245
57,47,122388,245
58,47,90210,245
59,47,90775,245
60,47,90956,245
61,47,121566,245
62,47,142049,258
63,47,174067,285
64,47,172345,285
65,47,223756,285
66,47,244684,285
67,47,326281,289
68,47,319225,289
69,47,334432,289
70,47,323738,289
71,47,569961,289
72,47,766221,289
73,47,784742,289
74,47,1041708,295
75,47,1063355,295
76,47,1301691,295
77,47,1470523,295
78,47,1647941,295
79,47,2100664,306
80,47,2258361,306
81,47,2584066,306
82,47,2664154,306
83,47,1809530,343
84,47,2209468,343
85,47,1633214,343
86,47,4925120,358
87,47,5520098,358
88,47,6956730,363
89,47,3892219,363
90,47,3640889,363
91,47,6401619,363
92,47,8580472,363
93,47,6990524,363
94,47,5349322,363
95,47,9540919,363
96,47,5402367,363
97,47,8989374,363
98,47,4420543,363
99,47,6768257,363
0,48,73,0
1,48,82,7
2,48,126,30
3,48,135,30
4,48,184,63
5,48,268,85
6,48,288,85
7,48,401,85
8,48,557,111
9,48,582,111
10,48,613,111
11,48,1063,124
12,48,1175,124
13,48,1235,124
14,48,2443,143
15,48,2010,143
16,48,2148,143
17,48,2563,143
18,48,2721,143
19,48,2929,143
20,48,2912,143
21,48,5955,180
22,48,4885,180
23,48,5330,180
24,48,5212,180
25,48,6609,180
26,48,6760,180
27,48,11158,180
28,48,9851,180
29,48,9272,190
30,48,10125,190
31,48,10117,190
32,48,11100,190
33,48,13581,190
34,48,13333,190
35,48,16109,190
36,48,16038,190
37,48,21719,190
38,48,22193,190
39,48,33325,190
40,48,20340,190
41,48,22622,190
42,48,31205,224
43,48,34567,224
44,48,32388,224
45,48,35809,224
46,48,49170,224
47,48,41256,224
48,48,49127,224
49,48,51774,224
50,48,56060,224
51,48,52532,224
52,48,63520,224
53,48,76264,252
54,48,81101,252
55,48,80370,252
56,48,82351,252
57,48,78046,252
58,48,81637,252
59,48,97872,252
60,48,101159,252
61,48,133439,252
62,48,138307,272
63,48,159131,293
64,48,169390,293
65,48,217330,293
66,48,192991,293
67,48,281720,303
68,48,333808,303
69,48,314030,303
70,48,326242,303
71,48,310249,303
72,48,317490,303
73,48,308147,303
74,48,447848,310
75,48,579643,310
76,48,528789,310
77,48,736038,310
78,48,680260,310
79,48,1352598,314
80,48,990370,314
81,48,1176205,314
82,48,1243548,314
83,48,1574768,352
84,48,1554462,352
85,48,1654787,352
86,48,2144301,367
87,48,2277247,367
88,48,3236014,372
89,48,3388836,372
90,48,3560212,372
91,48,3759987,372
92,48,3559410,372
93,48,3625003,372
94,48,3815212,372
95,48,4117397,372
96,48,4418359,372
97,48,4368225,372
98,48,4294813,372
99,48,4240905,372
0,49,96,0
1,49,115,7
2,49,142,30
3,49,159,30
4,49,225,64
5,49,422,87
6,49,432,87
7,49,505,87
8,49,668,113
9,49,583,113
10,49,744,113
11,49,1332,127
12,49,1296,127
13,49,1368,127
14,49,1684,146
15,49,2185,146
16,49,2319,146
17,49,2572,146
18,49,2810,146
19,49,5072,146
20,49,3243,146
21,49,4343,184
22,49,4594,184
23,49,6183,184
24,49,4932,184
25,49,6816,184
26,49,6521,184
27,49,8536,184
28,49,9465,184
29,49,9989,193
30,49,9277,193
31,49,9559,193
32,49,10967,193
33,49,10561,193
34,49,12957,193
35,49,13678,193
36,49,14874,193
37,49,18853,194
38,49,19014,194
39,49,17826,194
40,49,18301,194
41,49,18902,194
42,49,24784,228
43,49,24331,228
44,49,24959,228
45,49,25885,228
46,49,30349,228
47,49,39130,228
48,49,36475,228
49,49,36884,228
50,49,51306,228
51,49,47205,228
52,49,54326,228
53,49,70475,257
54,49,67617,257
55,49,72495,257
56,49,79422,257
57,49,74818,257
58,49,80644,257
59,49,88158,257
60,49,99603,257
61,49,138593,257
62,49,151286,278
63,49,167681,298
64,49,158250,298
65,49,192134,298
66,49,651511,298
67,49,327130,309
68,49,323287,309
69,49,382995,309
70,49,325700,309
71,49,335234,309
72,49,348839,309
73,49,382695,309
74,49,578277,315
75,49,535922,315
76,49,572617,315
77,49,683906,315
78,49,766041,315
79,49,1179267,319
80,49,1059977,319
81,49,1177573,319
82,49,1306455,319
83,49,1457268,358
84,49,1728333,358
85,49,1742311,358
86,49,3116476,374
87,49,2587740,374
88,49,3641612,378
89,49,3687658,378
90,49,3334352,378
91,49,3636610,378
92,49,3617533,378
93,49,3743160,378
94,49,3603614,378
95,49,4251346,378
96,49,4056669,378
97,49,4232596,378
98,49,4302143,378
99,49,4275615,378
0,50,62,0
1,50,69,7
2,50,101,30
3,50,115,30
4,50,154,64
5,50,229,88
6,50,251,88
7,50,337,88
8,50,467,115
9,50,490,115
10,50,517,115
11,50,901,129
12,50,992,129
13,50,1060,129
14,50,1357,148
15,50,2446,148
16,50,1885,148
17,50,2217,148
18,50,2332,148
19,50,2552,148
20,50,2523,148
21,50,3630,187
22,50,3884,187
23,50,4186,187
24,50,4511,187
25,50,5858,187
26,50,6080,187
27,50,8350,187
28,50,8985,187
29,50,9165,196
30,50,10989,196
31,50,13890,196
32,50,12749,196
33,50,10574,196
34,50,15240,196
35,50,18383,196
36,50,17719,196
37,50,20226,204
38,50,22049,204
39,50,22656,204
40,50,22780,204
41,50,21547,204
42,50,26206,232
43,50,27058,232
44,50,26978,232
45,50,26302,232
46,50,30847,232
47,50,32293,232
48,50,36537,232
49,50,39590,232
50,50,46980,232
51,50,53307,232
52,50,60158,232
53,50,73398,261
54,50,73573,261
55,50,75428,261
56,50,71415,261
57,50,74519,261
58,50,85461,261
59,50,98647,261
60,50,93914,261
61,50,128162,261
62,50,130385,282
63,50,171294,311
64,50,185730,311
65,50,211615,311
66,50,200638,311
67,50,268117,321
68,50,308266,321
69,50,294695,321
70,50,310044,321
71,50,309499,321
72,50,333492,321
73,50,427286,321
74,50,428965,321
75,50,531406,321
76,50,543707,321
77,50,612083,321
78,50,670379,321
79,50,2040197,325
80,50,2044264,325
81,50,2358936,325
82,50,1410025,325
83,50,1596666,365
84,50,1636628,365
85,50,1583729,365
86,50,2078150,381
87,50,4162324,381
88,50,3317973,388
89,50,3381830,388
90,50,3488706,388
91,50,3506812,388
92,50,3611009,388
93,50,3826447,388
94,50,3705528,388
95,50,4047568,388
96,50,4135758,388
97,50,4141275,388
98,50,4099081,388
99,50,4628084,388
0,51,78,0
1,51,89,7
2,51,132,31
3,51,146,31
4,51,195,66
5,51,298,90
6,51,328,90
7,51,433,90
8,51,584,118
9,51,621,118
10,51,621,118
11,51,1083,133
12,51,1214,133
13,51,1706,133
14,51,1670,152
15,51,2143,152
16,51,2266,152
17,51,2651,152
18,51,2771,152
19,51,4067,152
20,51,3137,152
21,51,5131,191
22,51,5601,191
23,51,5471,191
24,51,5903,191
25,51,7906,191
26,51,9156,191
27,51,10733,191
28,51,11536,191
29,51,13040,201
30,51,12074,201
31,51,10156,201
32,51,11999,201
33,51,11964,201
34,51,14235,201
35,51,13938,201
36,51,15492,201
37,51,18995,202
38,51,20624,202
39,51,21210,202
40,51,21417,202
41,51,20959,202
42,51,24469,238
43,51,30989,238
44,51,25246,238
45,51,26597,238
46,51,30723,238
47,51,31978,238
48,51,35321,238
49,51,39527,238
50,51,46154,238
51,51,48535,238
52,51,64669,238
53,51,74581,268
54,51,80893,268
55,51,83946,268
56,51,74705,268
57,51,74940,268
58,51,78487,268
59,51,92313,268
60,51,90481,268
61,51,127184,268
62,51,133494,290
63,51,215481,320
64,51,206542,320
65,51,198937,320
66,51,194472,320
67,51,292635,330
68,51,295701,330
69,51,381434,330
70,51,397414,330
71,51,319228,330
72,51,354310,330
73,51,328404,330
74,51,453108,330
75,51,499518,330
76,51,518028,330
77,51,642786,330
78,51,765580,330
79,51,1315082,342
80,51,1186697,342
81,51,1138657,342
82,51,1135057,342
83,51,1537739,380
84,51,1646921,380
85,51,1488225,380
86,51,1931727,392
87,51,2290350,392
88,51,3396034,402
89,51,3403381,402
90,51,3704733,402
91,51,3624065,402
92,51,3557993,402
93,51,3868152,402
94,51,3932822,402
95,51,4152859,402
96,51,4348759,402
97,51,4235080,402
98,51,4356790,402
99,51,4389798,402
0,52,60,0
1,52,66,7
2,52,97,31
3,52,110,31
4,52,149,67
5,52,222,92
6,52,241,92
7,52,325,92
8,52,455,120
9,52,479,120
10,52,503,120
11,52,882,135
12,52,1046,135
13,52,1085,135
14,52,1408,155
15,52,1801,155
16,52,1910,155
17,52,2236,155
18,52,2373,155
19,52,2533,155
20,52,2966,155
21,52,3700,195
22,52,3959,195
23,52,4251,195
24,52,4546,195
25,52,5951,195
26,52,6384,195
27,52,8165,195
28,52,9654,195
29,52,9206,205
30,52,9841,205
31,52,10253,205
32,52,10804,205
33,52,14332,205
34,52,17507,205
35,52,13984,205
36,52,15938,205
37,52,20026,214
38,52,20017,214
39,52,19935,214
40,52,20819,214
41,52,21040,214
42,52,24059,242
43,52,24528,242
44,52,24956,242
45,52,26360,242
46,52,30400,242
47,52,32355,242
48,52,34858,242
49,52,39519,242
50,52,44756,242
51,52,46345,242
52,52,57327,242
53,52,76223,272
54,52,68935,272
55,52,73226,272
56,52,71481,272
57,52,71314,272
58,52,72163,272
59,52,89572,272
60,52,96984,272
61,52,117590,272
62,52,172113,294
63,52,265076,331
64,52,188656,331
65,52,196404,331
66,52,212008,331
67,52,281152,337
68,52,312608,337
69,52,288697,337
70,52,311675,337
71,52,320803,337
72,52,315305,337
73,52,311252,337
74,52,424428,342
75,52,709628,342
76,52,986578,342
77,52,819169,342
78,52,780552,342
79,52,1256348,353
80,52,1110638,353
81,52,1245032,353
82,52,1324023,353
83,52,1597055,385
84,52,1584262,385
85,52,1539627,385
86,52,1940817,410
87,52,2400527,410
88,52,3349678,414
89,52,3625709,414
90,52,4007364,414
91,52,3739941,414
92,52,3843833,414
93,52,3722081,414
94,52,3661875,414
95,52,4029649,414
96,52,4210088,414
97,52,4219178,414
98,52,4220038,414
99,52,4166306,414
0,53,60,0
1,53,67,7
2,53,98,32
3,53,111,32
4,53,148,68
5,53,222,93
6,53,240,93
7,53,318,93
8,53,438,122
9,53,458,122
10,53,485,122
11,53,842,137
12,53,973,137
13,53,981,137
14,53,1284,157
15,53,1683,157
16,53,1761,157
17,53,2062,157
18,53,2187,157
19,53,2390,157
20,53,2382,157
21,53,3135,198
22,53,3365,198
23,53,3594,198
24,53,3933,198
25,53,5080,198
26,53,5160,198
27,53,8000,198
28,53,8031,198
29,53,8798,208
30,53,8363,208
31,53,9579,208
32,53,9679,208
33,53,9662,208
34,53,12216,208
35,53,12040,208
36,53,13817,208
37,53,17408,217
38,53,22331,217
39,53,23324,217
40,53,20540,217
41,53,21056,217
42,53,22540,246
43,53,23209,246
44,53,24547,246
45,53,23919,246
46,53,27139,246
47,53,28887,246
48,53,32934,246
49,53,36917,246
50,53,42604,246
51,53,46064,246
52,53,57758,246
53,53,65103,277
54,53,74795,277
55,53,73147,277
56,53,66322,277
57,53,68515,277
58,53,70473,277
59,53,85128,277
60,53,85696,277
61,53,116587,277
62,53,138331,299
63,53,148957,330
64,53,152563,330
65,53,196175,330
66,53,182393,330
67,53,272391,343
68,53,324257,343
69,53,343965,343
70,53,317562,343
71,53,484319,343
72,53,364742,343
73,53,304144,343
74,53,416825,343
75,53,477990,343
76,53,496644,343
77,53,884164,343
78,53,1364926,343
79,53,1845105,359
80,53,1873533,359
81,53,1432328,359
82,53,1146695,359
83,53,1383997,392
84,53,1398168,392
85,53,1503381,392
86,53,1779119,417
87,53,4110018,417
88,53,3902611,422
89,53,3268729,422
90,53,3335109,422
91,53,4022458,422
92,53,4568719,422
93,53,4083737,422
94,53,5926849,422
95,53,10144224,422
96,53,12278202,422
97,53,8293922,422
98,53,4373554,422
99,53,11204585,422
0,54,61,0
1,54,67,8
2,54,98,33
3,54,110,33
4,54,149,70
5,54,223,96
6,54,243,96
7,54,327,96
8,54,459,125
9,54,477,125
10,54,501,125
11,54,878,141
12,54,1047,141
13,54,1088,141
14,54,1435,161
15,54,2392,161
16,54,1963,161
17,54,2278,161
18,54,2362,161
19,54,2535,161
20,54,2525,161
21,54,328586,202
22,54,5177,202
23,54,4343,202
24,54,5314,202
25,54,6883,202
26,54,6836,202
27,54,9744,203
28,54,12256,203
29,54,10659,213
30,54,10569,213
31,54,225775,213
32,54,10545,213
33,54,10863,213
34,54,15122,213
35,54,13925,213
36,54,14297,213
37,54,20793,229
38,54,29699,229
39,54,28542,229
40,54,283895,229
41,54,22240,229
42,54,24359,259
43,54,24688,259
44,54,24754,259
45,54,25642,259
46,54,296502,261
47,54,36958,261
48,54,36100,261
49,54,318293,261
50,54,44827,261
51,54,52588,261
52,54,462188,261
53,54,72813,283
54,54,208390,283
55,54,348538,283
56,54,605221,283
57,54,352964,283
58,54,77631,283
59,54,378847,283
60,54,314512,283
61,54,261657,283
62,54,499830,306
63,54,689598,345
64,54,422243,345
65,54,772840,345
66,54,491470,345
67,54,684677,351
68,54,794175,351
69,54,1265538,351
70,54,1041182,351
71,54,869620,351
72,54,1363122,351
73,54,1021737,351
74,54,1341333,351
75,54,1608346,351
76,54,1657004,351
77,54,1898384,351
78,54,1849724,351
79,54,1915472,368
80,54,1599087,368
81,54,1138392,368
82,54,1120207,368
83,54,1546822,401
84,54,1523316,401
85,54,1522423,401
86,54,1902153,420
87,54,2780268,420
88,54,3392809,431
89,54,7020507,431
90,54,7331196,431
91,54,3880930,431
92,54,4035600,431
93,54,3879640,431
94,54,3966945,431
95,54,4777719,431
96,54,10679662,431
97,54,4563288,431
98,54,4319963,431
99,54,4567485,431
0,55,60,0
1,55,68,8
2,55,97,34
3,55,111,34
4,55,149,72
5,55,223,98
6,55,242,98
7,55,326,98
8,55,455,128
9,55,476,128
10,55,505,128
11,55,870,143
12,55,958,143
13,55,1009,143
14,55,1321,164
15,55,1703,164
16,55,1834,164
17,55,2141,164
18,55,2254,164
19,55,2459,164
20,55,3070,164
21,55,3815,206
22,55,3827,206
23,55,4099,206
24,55,4369,206
25,55,6299,206
26,55,5966,206
27,55,8410,206
28,55,8888,206
29,55,8971,217
30,55,9910,217
31,55,9477,217
32,55,10494,217
33,55,10965,217
34,55,13506,217
35,55,14014,217
36,55,15152,217
37,55,20738,218
38,55,20798,218
39,55,20472,218
40,55,20637,218
41,55,20973,218
42,55,24326,256
43,55,25005,256
44,55,25686,256
45,55,24275,256
46,55,36307,256
47,55,35473,256
48,55,34597,256
49,55,37940,256
50,55,45983,256
51,55,46922,256
52,55,53727,256
53,55,69156,288
54,55,69988,288
55,55,73464,288
56,55,79632,288
57,55,77893,288
58,55,75768,288
59,55,87554,288
60,55,93800,288
61,55,164838,288
62,55,143829,311
63,55,163137,343
64,55,153980,343
65,55,206290,343
66,55,196472,343
67,55,464144,354
68,55,394630,354
69,55,374373,354
70,55,302356,354
71,55,322489,354
72,55,309539,354
73,55,308828,354
74,55,439283,354
75,55,501593,354
76,55,519598,354
77,55,711648,354
78,55,720577,354
79,55,968264,374
80,55,1324677,374
81,55,2476038,374
82,55,2232344,374
83,55,3660053,408
84,55,3805499,408
85,55,5160371,408
86,55,6691975,427
87,55,8185845,427
88,55,10102165,439
89,55,11324916,439
90,55,11326400,439
91,55,12128927,439
92,55,12075549,439
93,55,11729207,439
94,55,12269328,439
95,55,13481073,439
96,55,13397305,439
97,55,14278187,439
98,55,13850223,439
99,55,14404336,439
0,56,60,0
1,56,67,8
2,56,99,34
3,56,111,34
4,56,149,73
5,56,222,100
6,56,240,100
7,56,327,100
8,56,582,130
9,56,775,130
10,56,500,130
11,56,878,146
12,56,1046,146
13,56,1101,146
14,56,1411,167
15,56,1796,167
16,56,1946,167
17,56,8890,167
18,56,2954,167
19,56,2997,167
20,56,3009,167
21,56,3874,210
22,56,4156,210
23,56,9738,210
24,56,5468,210
25,56,6593,210
26,56,6729,210
27,56,9242,210
28,56,12366,210
29,56,286233,221
30,56,9103,221
31,56,9338,221
32,56,10692,221
33,56,10259,221
34,56,13104,221
35,56,13625,221
36,56,14214,221
37,56,19199,230
38,56,300372,230
39,56,24800,230
40,56,23696,230
41,56,23650,230
42,56,28349,261
43,56,290204,261
44,56,29736,261
45,56,49344,261
46,56,30986,261
47,56,34329,261
48,56,34348,261
49,56,37862,261
50,56,567674,261
51,56,49133,261
52,56,56292,261
53,56,254195,294
54,56,316884,294
55,56,73297,294
56,56,400321,294
57,56,148366,294
58,56,94772,294
59,56,509370,294
60,56,305359,294
61,56,472803,294
62,56,537937,318
63,56,400964,358
64,56,589401,358
65,56,720682,358
66,56,585210,358
67,56,925701,364
68,56,996411,364
69,56,1050396,364
70,56,1151057,364
71,56,1138949,364
72,56,921661,364
73,56,1020101,364
74,56,1481354,369
75,56,1658795,369
76,56,1692976,369
77,56,1842711,369
78,56,2716252,369
79,56,3135659,381
80,56,3235278,381
81,56,3580237,381
82,56,3646313,381
83,56,5120893,416
84,56,4717816,416
85,56,5243381,416
86,56,6249162,435
87,56,7047805,435
88,56,9633876,447
89,56,10079846,447
90,56,11099180,447
91,56,11252070,447
92,56,11037517,447
93,56,11547755,447
94,56,10705324,447
95,56,12303368,447
96,56,12275611,447
97,56,12438500,447
98,56,12454445,447
99,56,13300805,447
0,57,62,0
1,57,69,8
2,57,102,35
3,57,114,35
4,57,152,74
5,57,229,101
6,57,249,101
7,57,337,101
8,57,467,132
9,57,491,132
10,57,519,132
11,57,898,148
12,57,1097,148
13,57,1125,148
14,57,1396,170
15,57,1912,170
16,57,1995,170
17,57,2287,170
18,57,3015,170
19,57,2488,170
20,57,3009,170
21,57,3310,213
22,57,3517,213
23,57,3758,213
24,57,4052,213
25,57,5223,213
26,57,6177,213
27,57,7816,213
28,57,8280,213
29,57,8444,225
30,57,273030,225
31,57,10647,225
32,57,11079,225
33,57,10400,225
34,57,13582,225
35,57,13971,225
36,57,14715,225
37,57,19040,226
38,57,20281,226
39,57,280954,226
40,57,19480,226
41,57,19314,226
42,57,23568,266
43,57,27798,266
44,57,283489,266
45,57,127560,266
46,57,87730,266
47,57,34834,266
48,57,188123,266
49,57,257563,266
50,57,48465,266
51,57,48904,266
52,57,316148,266
53,57,71544,299
54,57,93625,299
55,57,429502,299
56,57,72544,299
57,57,378095,299
58,57,261982,299
59,57,321424,299
60,57,93340,299
61,57,553362,299
62,57,422954,323
63,57,763918,356
64,57,525218,356
65,57,752281,356
66,57,544715,356
67,57,780085,366
68,57,1139787,366
69,57,1176266,366
70,57,1165604,366
71,57,974751,366
72,57,1237467,366
73,57,1147130,366
74,57,1515427,366
75,57,1421945,366
76,57,2069184,366
77,57,1952496,366
78,57,2683919,366
79,57,3486348,371
80,57,3219500,371
81,57,3518803,371
82,57,3913470,371
83,57,4769708,416
84,57,4823365,416
85,57,4755781,416
86,57,6254995,435
87,57,7512649,435
88,57,9595760,441
89,57,10357069,441
90,57,11284036,441
91,57,11265405,441
92,57,10840823,441
93,57,10879744,441
94,57,11049041,441
95,57,12101069,441
96,57,12867854,441
97,57,13086746,441
98,57,14201475,441
99,57,13934540,441
0,58,64,0
1,58,71,8
2,58,103,35
3,58,116,35
4,58,157,75
5,58,237,103
6,58,256,103
7,58,347,103
8,58,488,134
9,58,511,134
10,58,544,134
11,58,932,150
12,58,1022,150
13,58,1067,150
14,58,1391,172
15,58,1753,172
16,58,2319,172
17,58,2181,172
18,58,2290,172
19,58,2641,172
20,58,2588,172
21,58,3806,215
22,58,3815,215
23,58,4131,215
24,58,4424,215
25,58,6962,215
26,58,6219,215
27,58,9405,215
28,58,35207,215
29,58,13295,227
30,58,13503,227
31,58,119706,227
32,58,11590,227
33,58,12090,227
34,58,13929,227
35,58,13734,227
36,58,14414,227
37,58,427247,228
38,58,20121,228
39,58,18620,228
40,58,20248,228
41,58,22261,228
42,58,27001,268
43,58,163733,268
44,58,139841,268
45,58,28839,268
46,58,33286,268
47,58,36370,268
48,58,307650,268
49,58,46755,268
50,58,439771,268
51,58,70203,268
52,58,332409,268
53,58,73683,302
54,58,256963,302
55,58,338681,302
56,58,291397,302
57,58,312162,302
58,58,218031,302
59,58,368909,302
60,58,119443,302
61,58,823455,302
62,58,388041,327
63,58,536943,361
64,58,439175,361
65,58,801386,361
66,58,756124,361
67,58,963126,371
68,58,1026504,371
69,58,1217697,371
70,58,756666,371
71,58,1399616,371
72,58,1185872,371
73,58,1181998,371
74,58,1153545,371
75,58,1862092,371
76,58,1989469,371
77,58,2269339,371
78,58,2455898,371
79,58,3189524,385
80,58,3401195,385
81,58,3605080,385
82,58,3986964,385
83,58,4876191,428
84,58,4993619,428
85,58,4918038,428
86,58,5495434,442
87,58,6831641,442
88,58,4792361,455
89,58,4864391,455
90,58,4447825,455
91,58,5212571,455
92,58,6325510,455
93,58,4144548,455
94,58,3633311,455
95,58,4375106,455
96,58,4459155,455
97,58,4957772,455
98,58,4654275,455
99,58,4908256,455
0,59,59,0
1,59,67,8
2,59,98,36
3,59,110,36
4,59,149,77
5,59,223,105
6,59,241,105
7,59,327,105
8,59,455,137
9,59,478,137
10,59,505,137
11,59,876,153
12,59,1048,153
13,59,1015,153
14,59,2921,176
15,59,1789,176
16,59,1989,176
17,59,2296,176
18,59,2403,176
19,59,2580,176
20,59,12416,176
21,59,4403,220
22,59,4759,220
23,59,4806,220
24,59,8313,220
25,59,6548,220
26,59,6781,220
27,59,9742,220
28,59,13661,220
29,59,9698,231
30,59,10297,231
31,59,9985,231
32,59,10807,231
33,59,10642,231
34,59,15070,231
35,59,14799,231
36,59,22067,231
37,59,21509,232
38,59,23134,232
39,59,30158,232
40,59,25664,232
41,59,25834,232
42,59,27186,273
43,59,38266,273
44,59,41657,273
45,59,32753,273
46,59,36427,273
47,59,57326,273
48,59,36657,273
49,59,41719,273
50,59,47592,273
51,59,51642,273
52,59,61338,273
53,59,87673,307
54,59,84879,307
55,59,91605,307
56,59,86158,307
57,59,72212,307
58,59,99619,307
59,59,112625,307
60,59,108260,307
61,59,132027,307
62,59,154564,332
63,59,181787,366
64,59,201463,366
65,59,218966,366
66,59,219517,366
67,59,342389,381
68,59,348714,381
69,59,333758,381
70,59,370953,381
71,59,350228,381
72,59,362773,381
73,59,595181,381
74,59,687444,381
75,59,624985,381
76,59,634376,381
77,59,752505,381
78,59,821946,381
79,59,1045502,400
80,59,1142027,400
81,59,1204939,400
82,59,1232499,400
83,59,1638999,437
84,59,2069425,437
85,59,3200345,437
86,59,3886104,465
87,59,2602022,465
88,59,3435286,471
89,59,4248567,471
90,59,3655381,471
91,59,7707270,471
92,59,6140394,471
93,59,3794369,471
94,59,4463347,471
95,59,5092369,471
96,59,5892396,471
97,59,4927267,471
98,59,4241659,471
99,59,5028550,471
0,60,59,0
1,60,67,8
2,60,98,36
3,60,111,36
4,60,147,77
5,60,221,106
6,60,237,106
7,60,328,106
8,60,451,138
9,60,477,138
10,60,503,138
11,60,1106,155
12,60,960,155
13,60,987,155
14,60,1260,178
15,60,1614,178
16,60,2324,178
17,60,2359,178
18,60,3016,178
19,60,2675,178
20,60,2658,178
21,60,4250,223
22,60,4537,223
23,60,5171,223
24,60,5008,223
25,60,8612,223
26,60,6702,223
27,60,16127,223
28,60,9538,223
29,60,8355,234
30,60,8449,234
31,60,9291,234
32,60,9767,234
33,60,9598,234
34,60,17792,234
35,60,14617,234
36,60,17165,234
37,60,21896,244
38,60,20097,244
39,60,23320,244
40,60,23997,244
41,60,25799,244
42,60,37105,277
43,60,31319,277
44,60,42196,277
45,60,36738,277
46,60,40573,288
47,60,51636,288
48,60,51103,288
49,60,45442,288
50,60,49548,288
51,60,49015,288
52,60,63218,288
53,60,74450,312
54,60,74935,312
55,60,84714,312
56,60,84238,312
57,60,77933,312
58,60,78218,312
59,60,108652,312
60,60,103566,312
61,60,119795,312
62,60,149592,337
63,60,165625,380
64,60,162153,380
65,60,209770,380
66,60,203720,380
67,60,304531,386
68,60,370022,386
69,60,310655,386
70,60,309851,386
71,60,378037,386
72,60,343390,386
73,60,308300,386
74,60,456025,386
75,60,507934,386
76,60,525153,386
77,60,648872,386
78,60,744618,386
79,60,990619,405
80,60,967773,405
81,60,1113862,405
82,60,1693950,405
83,60,2737861,443
84,60,3023580,443
85,60,4242560,443
86,60,4141920,473
87,60,5543398,473
88,60,5569788,477
89,60,3274540,477
90,60,3157045,477
91,60,3604172,477
92,60,3596885,477
93,60,3698559,477
94,60,3804347,477
95,60,4252832,477
96,60,5068441,477
97,60,4199614,477
98,60,5192092,477
99,60,5328796,477
0,61,62,0
1,61,69,9
2,61,101,37
3,61,114,37
4,61,154,79
5,61,230,109
6,61,251,109
7,61,337,109
8,61,470,142
9,61,490,142
10,61,515,142
11,61,899,158
12,61,2368,158
13,61,1126,158
14,61,1497,182
15,61,1910,182
16,61,2078,182
17,61,2384,182
18,61,2506,182
19,61,2728,182
20,61,2715,182
21,61,3864,227
22,61,4143,227
23,61,5187,227
24,61,4771,227
25,61,6230,227
26,61,6386,227
27,61,10370,227
28,61,13555,227
29,61,13244,239
30,61,10418,239
31,61,10148,239
32,61,11577,239
33,61,11178,239
34,61,14302,239
35,61,14982,239
36,61,14344,239
37,61,22177,248
38,61,21262,248
39,61,20941,248
40,61,21430,248
41,61,21697,248
42,61,24673,282
43,61,25870,282
44,61,27055,282
45,61,27515,282
46,61,31102,282
47,61,37837,282
48,61,36227,282
49,61,38713,282
50,61,46434,282
51,61,50223,282
52,61,69432,282
53,61,72266,317
54,61,73209,317
55,61,89861,317
56,61,89326,317
57,61,93071,317
58,61,97629,317
59,61,131764,317
60,61,117639,317
61,61,146098,317
62,61,151334,343
63,61,157862,387
64,61,159284,387
65,61,203146,387
66,61,241247,387
67,61,310720,394
68,61,285168,394
69,61,305799,394
70,61,288077,394
71,61,448304,394
72,61,385239,394
73,61,316412,394
74,61,451615,394
75,61,514379,394
76,61,715950,394
77,61,900238,394
78,61,919446,394
79,61,1142935,413
80,61,1500156,413
81,61,3314525,413
82,61,3434188,413
83,61,2498742,451
84,61,1575545,451
85,61,2805957,451
86,61,3651474,473
87,61,2747910,473
88,61,3361176,487
89,61,3864421,487
90,61,3522096,487
91,61,3918414,487
92,61,4119277,487
93,61,3796065,487
94,61,3812049,487
95,61,4220814,487
96,61,4690207,487
97,61,4485890,487
98,61,4842901,487
99,61,6001621,487
0,62,58,0
1,62,64,9
2,62,95,38
3,62,108,38
4,62,142,81
5,62,214,110
6,62,234,110
7,62,316,110
8,62,440,143
9,62,459,143
10,62,485,143
11,62,846,161
12,62,1026,161
13,62,1062,161
14,62,1363,184
15,62,1752,184
16,62,1893,184
17,62,17237,184
18,62,2302,184
19,62,7847,184
20,62,2486,184
21,62,3597,231
22,62,3603,231
23,62,3859,231
24,62,4459,231
25,62,8604,231
26,62,6500,231
27,62,11687,233
28,62,9976,233
29,62,8665,243
30,62,8782,243
31,62,9634,243
32,62,9987,243
33,62,9985,243
34,62,14831,243
35,62,16965,243
36,62,15581,243
37,62,27558,253
38,62,21494,253
39,62,21510,253
40,62,33288,253
41,62,37064,253
42,62,40354,287
43,62,78734,287
44,62,27277,287
45,62,28737,287
46,62,34666,287
47,62,33747,287
48,62,36561,287
49,62,39529,287
50,62,47197,287
51,62,48569,287
52,62,60302,287
53,62,82826,323
54,62,78755,323
55,62,90461,323
56,62,75530,323
57,62,78627,323
58,62,81703,323
59,62,94801,323
60,62,109173,323
61,62,127092,323
62,62,137700,349
63,62,166262,394
64,62,172048,394
65,62,203949,394
66,62,207512,394
67,62,277472,401
68,62,323416,401
69,62,346173,401
70,62,309980,401
71,62,302376,401
72,62,327235,401
73,62,327415,401
74,62,423503,407
75,62,512426,407
76,62,529766,407
77,62,678343,407
78,62,869716,407
79,62,1013656,421
80,62,1017949,421
81,62,1176309,421
82,62,1220521,421
83,62,1419983,468
84,62,2163421,468
85,62,1524769,468
86,62,2192213,489
