n,w,time,res
83,94,57777,706
84,94,59858,706
85,94,60692,706
86,94,64460,749
87,94,63900,749
88,94,63359,749
89,94,70403,749
90,94,64551,749
91,94,65043,749
92,94,65709,749
93,94,66647,749
94,94,66363,749
95,94,67802,749
96,94,69640,749
97,94,75938,749
98,94,71375,749
99,94,70140,749
0,95,611,0
1,95,1068,13
2,95,1679,57
3,95,2380,57
4,95,3250,122
5,95,3878,167
6,95,5270,167
7,95,5199,167
8,95,6062,218
9,95,6698,218
10,95,7437,218
11,95,8494,245
12,95,8956,245
13,95,10144,245
14,95,10563,281
15,95,10665,281
16,95,11182,281
17,95,12233,281
18,95,12549,281
19,95,13175,281
20,95,14594,281
21,95,15227,353
22,95,15770,353
23,95,16620,353
24,95,17357,353
25,95,17570,353
26,95,18487,353
27,95,19424,355
28,95,19133,355
29,95,20104,372
30,95,21377,372
31,95,27622,372
32,95,243898,372
33,95,30364,372
34,95,31077,372
35,95,32350,372
36,95,35196,372
37,95,141338,400
38,95,26084,400
39,95,29781,400
40,95,31690,400
41,95,31174,400
42,95,159079,439
43,95,28117,439
44,95,30556,439
45,95,30880,439
46,95,162427,439
47,95,33533,439
48,95,38230,439
49,95,34795,439
50,95,165067,439
51,95,33220,439
52,95,36078,439
53,95,37368,494
54,95,167225,494
55,95,38105,494
56,95,454996,494
57,95,50258,494
58,95,45825,494
59,95,191744,494
60,95,39265,494
61,95,43092,494
62,95,173693,534
63,95,43272,602
64,95,43366,602
65,95,181676,602
66,95,45014,602
67,95,45628,612
68,95,194209,612
69,95,46791,612
70,95,49076,612
71,95,182730,612
72,95,49050,612
73,95,180349,612
74,95,53154,634
75,95,63581,634
76,95,197738,634
77,95,69100,634
78,95,183958,634
79,95,55006,642
80,95,188908,642
81,95,56349,642
82,95,57323,642
83,95,187779,714
84,95,59854,714
85,95,197777,714
86,95,72366,758
87,95,205322,758
88,95,207326,758
89,95,64872,758
90,95,212304,758
91,95,63225,758
92,95,211317,758
93,95,68647,758
94,95,199475,758
95,95,68514,758
96,95,249801,758
97,95,70060,758
98,95,68327,758
99,95,199312,758
0,96,179,0
1,96,1013,13
2,96,1596,58
3,96,2281,58
4,96,3111,124
5,96,4784,169
6,96,4712,169
7,96,5316,169
8,96,6194,220
9,96,6795,220
10,96,7876,220
11,96,8341,246
12,96,9040,246
13,96,9628,246
14,96,10757,283
15,96,10919,283
16,96,11471,283
17,96,15897,283
18,96,144255,283
19,96,13644,283
20,96,13798,283
21,96,14865,356
22,96,211741,356
23,96,19599,356
24,96,20794,356
25,96,20926,356
26,96,21996,356
27,96,23441,357
28,96,24656,357
29,96,26230,375
30,96,25576,375
31,96,26424,375
32,96,25637,375
33,96,25273,375
34,96,260192,375
35,96,23826,375
36,96,25515,375
37,96,26061,403
38,96,26745,403
39,96,27515,403
40,96,144468,403
41,96,28432,403
42,96,30125,457
43,96,97041,457
44,96,29762,457
45,96,30235,457
46,96,33005,460
47,96,263182,460
48,96,35862,460
49,96,42191,460
50,96,38206,460
51,96,129646,460
52,96,183795,460
53,96,37673,498
54,96,37769,498
55,96,46466,498
56,96,40667,498
57,96,40648,498
58,96,104193,498
59,96,40787,498
60,96,42490,498
61,96,41711,498
62,96,44188,538
63,96,45067,607
64,96,44806,607
65,96,45190,607
66,96,47511,607
67,96,53705,618
68,96,49816,618
69,96,49118,618
70,96,50148,618
71,96,51102,618
72,96,61504,618
73,96,52566,618
74,96,53365,640
75,96,51629,640
76,96,56315,640
77,96,60341,640
78,96,56816,640
79,96,58058,648
80,96,58352,648
81,96,59196,648
82,96,124303,648
83,96,58702,735
84,96,59930,735
85,96,70607,735
86,96,75635,766
87,96,74838,766
88,96,80471,766
89,96,77811,766
90,96,71314,766
91,96,69169,766
92,96,65310,766
93,96,74125,766
94,96,69473,766
95,96,70158,766
96,96,79391,766
97,96,72812,766
98,96,188642,766
99,96,71106,766
0,97,186,0
1,97,1054,13
2,97,1655,58
3,97,2365,58
4,97,3226,124
5,97,3871,170
6,97,4611,170
7,97,5524,170
8,97,6060,222
9,97,6706,222
10,97,7455,222
11,97,8466,249
12,97,8747,249
13,97,9302,249
14,97,10605,286
15,97,12253,286
16,97,11743,286
17,97,14213,286
18,97,13170,286
19,97,13829,286
20,97,14835,286
21,97,17178,360
22,97,16612,360
23,97,16464,360
24,97,20547,360
25,97,18616,360
26,97,18844,360
27,97,19748,361
28,97,20379,361
29,97,20709,379
30,97,21596,379
31,97,22363,379
32,97,21962,379
33,97,22758,379
34,97,25023,379
35,97,30667,379
36,97,28900,379
37,97,27668,407
38,97,27977,407
39,97,27905,407
40,97,28159,407
41,97,27984,407
42,97,29027,461
43,97,30671,461
44,97,32527,461
45,97,31875,461
46,97,31293,477
47,97,31994,477
48,97,32848,477
49,97,36168,477
50,97,36056,477
51,97,36871,477
52,97,39620,477
53,97,40300,503
54,97,38668,503
55,97,39254,503
56,97,38517,503
57,97,40064,503
58,97,41546,503
59,97,42765,503
60,97,56829,503
61,97,44737,517
62,97,45078,544
63,97,43919,613
64,97,45455,613
65,97,48289,613
66,97,49382,613
67,97,51968,624
68,97,47646,624
69,97,51089,624
70,97,50469,624
71,97,49591,624
72,97,50970,624
73,97,50894,624
74,97,51989,646
75,97,53128,646
76,97,56718,646
77,97,57630,646
78,97,58306,646
79,97,56918,655
80,97,60074,655
81,97,59171,655
82,97,65440,655
83,97,72957,743
84,97,78374,743
85,97,79815,743
86,97,71788,773
87,97,66079,773
88,97,65906,773
89,97,64983,773
90,97,64335,773
91,97,272017,773
92,97,114735,773
93,97,66764,773
94,97,66009,773
95,97,203734,773
96,97,68193,773
97,97,200621,773
98,97,70085,773
99,97,205453,773
0,98,186,0
1,98,1065,13
2,98,1680,58
3,98,2393,58
4,98,3261,125
5,98,3884,172
6,98,4638,172
7,98,5202,172
8,98,6453,224
9,98,6802,224
10,98,7549,224
11,98,8299,251
12,98,9296,251
13,98,9415,251
14,98,10414,289
15,98,11633,289
16,98,12128,289
17,98,12696,289
18,98,128411,289
19,98,14056,289
20,98,14112,289
21,98,15239,363
22,98,15521,363
23,98,16701,363
24,98,17611,363
25,98,19183,363
26,98,164878,363
27,98,19402,364
28,98,20098,364
29,98,20798,382
30,98,21688,382
31,98,23234,382
32,98,153284,382
33,98,23353,382
34,98,23516,382
35,98,24694,382
36,98,25300,382
37,98,157033,398
38,98,26672,398
39,98,27274,398
40,98,27771,398
41,98,29776,398
42,98,162133,452
43,98,28925,452
44,98,30777,452
45,98,32079,452
46,98,32766,452
47,98,148371,452
48,98,33064,452
49,98,35237,452
50,98,189451,452
51,98,43104,452
52,98,44271,452
53,98,175383,509
54,98,38766,509
55,98,37443,509
56,98,39770,509
57,98,169473,509
58,98,40269,509
59,98,41216,509
60,98,42208,509
61,98,289213,509
62,98,46259,550
63,98,178087,620
64,98,44746,620
65,98,45316,620
66,98,182142,620
67,98,46214,630
68,98,48130,630
69,98,179909,630
70,98,49500,630
71,98,50665,630
72,98,198144,630
73,98,53637,630
74,98,186126,653
75,98,52933,653
76,98,55306,653
77,98,55183,653
78,98,54659,653
79,98,187238,661
80,98,57814,661
81,98,186120,661
82,98,60121,661
83,98,60089,749
84,98,192773,749
85,98,62756,749
86,98,213928,780
87,98,225666,780
88,98,63589,780
89,98,149569,780
90,98,70790,780
91,98,67119,780
92,98,330653,780
93,98,74910,780
94,98,70673,780
95,98,70287,780
96,98,293939,780
97,98,71751,780
98,98,206530,780
99,98,72634,780
0,99,190,0
1,99,1072,14
2,99,1690,60
3,99,2417,60
4,99,3301,128
5,99,3955,175
6,99,5189,175
7,99,5310,175
8,99,6191,228
9,99,138652,228
10,99,7748,228
11,99,8867,255
12,99,9305,255
13,99,9485,255
14,99,10490,293
15,99,11519,293
16,99,11805,293
17,99,12617,293
18,99,13518,293
19,99,14329,293
20,99,148871,293
21,99,15022,368
22,99,16279,368
23,99,16587,368
24,99,18284,368
25,99,231014,368
26,99,18348,368
27,99,19863,370
28,99,21017,370
29,99,21751,387
30,99,23114,387
31,99,24967,387
32,99,27674,387
33,99,24804,387
34,99,25036,387
35,99,169876,387
36,99,24972,387
37,99,26162,417
38,99,26726,417
39,99,27771,417
40,99,79343,417
41,99,28658,417
42,99,30727,458
43,99,31592,458
44,99,31918,458
45,99,36197,458
46,99,34056,458
47,99,34007,458
48,99,34361,458
49,99,36165,458
50,99,36851,458
51,99,36850,458
52,99,36969,458
53,99,42045,515
54,99,49508,515
55,99,48735,515
56,99,48382,515
57,99,48351,515
58,99,58056,515
59,99,52261,515
60,99,46224,515
61,99,44302,515
62,99,45623,557
63,99,46639,628
64,99,47802,628
65,99,47939,628
66,99,47240,628
67,99,49160,639
68,99,50665,639
69,99,55321,639
70,99,52054,639
71,99,51902,639
72,99,53643,639
73,99,51198,639
74,99,55177,661
75,99,55223,661
76,99,56037,661
77,99,55435,661
78,99,58230,661
79,99,60871,670
80,99,74939,670
81,99,60544,670
82,99,61150,670
83,99,61411,759
84,99,61704,759
85,99,63087,759
86,99,64218,791
87,99,64707,791
88,99,73454,791
89,99,66234,791
90,99,67033,791
91,99,69019,791
92,99,69195,791
93,99,69545,791
94,99,68249,791
95,99,71937,791
96,99,73939,791
97,99,74041,791
98,99,70989,791
99,99,73302,791
